"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"11" 2 "WALKING_DOWNSTAIRS" 0.277611692340426 -0.0130454707985106 -0.102099288638298 -0.554054700068085 -0.436386904664043 -0.5604996413 0.767018817659574 -0.148411919106383 -0.0311667029361702 -0.975562611276596 -0.968981046808511 -0.957672674893617 0.0903844828510638 0.00366568964680851 0.00591218994425532 -0.550870674712766 -0.495533741829787 -0.675458182617021 -0.0299800239595745 -0.078670265893617 0.0832438829361702 -0.659755184468085 -0.67026738512766 -0.616896125297872 -0.106876666865957 -0.030753688593617 -0.0508925150148936 -0.628532062191489 -0.73809897893617 -0.702254634829787 -0.486625871 -0.566181372723404 -0.486625871 -0.566181372723404 -0.548370546787234 -0.530892877138298 -0.575929249489362 -0.651213403617021 -0.700020844553191 -0.725818314093617 -0.580274746042553 -0.451166154402128 -0.607547752212766 -0.54542467112766 -0.464935952446809 -0.571008560048936 -0.584838827725532 -0.520580262631915 -0.660762990765957 -0.555691701725532 -0.503984397553191 -0.688982121379574 -0.571290640234043 -0.665022575085106 -0.600566709170213 -0.688507699780851 -0.677101557574468 -0.658920590914894 -0.545573998702128 -0.646598904851064 -0.529376007531915 -0.537832813389362 -0.67700505636383 -0.695329413638298 -0.736246596085106 -0.733506671382979
"12" 2 "WALKING_UPSTAIRS" 0.25535504 -0.0120178812164583 -0.1022924848125 -0.71549231060625 -0.565522449784792 -0.727014275541667 0.712669475833333 0.0258380141458333 -0.0343671774583333 -0.934741371041667 -0.947708278125 -0.928279632083333 0.0989552983916667 0.00201902104375 -0.0128229413627083 -0.7727730925 -0.672566158603958 -0.862106866458333 -0.0435198422395833 -0.0660325337254167 0.110247544841667 -0.764101559375 -0.798298697916667 -0.746763330208333 -0.0944292905291667 -0.042939826001875 -0.0543920815416667 -0.776537689166667 -0.901635111041667 -0.834074770208333 -0.653935360464583 -0.678198003214583 -0.653935360464583 -0.678198003214583 -0.75811122375 -0.748517840729167 -0.69472144 -0.758751786666667 -0.851497712083333 -0.873300215 -0.73151321775 -0.596147358946042 -0.776156485208333 -0.7100291691 -0.577978205829167 -0.72369877475 -0.781998097708333 -0.6870184089375 -0.846373363125 -0.783797891666667 -0.6795289134375 -0.876635848125 -0.750019535625 -0.832337770416667 -0.746024620625 -0.770655685625 -0.782220995833333 -0.770670331666667 -0.69164109315625 -0.723968901104167 -0.745476553208333 -0.754422347291667 -0.803658717291667 -0.771726580416667 -0.877952876458333 -0.876673222916667
"13" 3 "LAYING" 0.270733793225806 -0.0165356335096774 -0.111784316645161 -0.770169337903226 -0.715517301193548 -0.76751072133871 0.734475006129032 -0.0488286102935484 0.0994225272925807 -0.978382072903226 -0.960458644677419 -0.942850693870968 0.0727871613709677 -0.00240420157112903 -0.0095223757466129 -0.772158050193548 -0.773340820096774 -0.869196836935484 0.0201551448354839 -0.068330516166129 0.0957877230387097 -0.788808773903226 -0.779221446077419 -0.794283767596774 -0.105185436354839 -0.0512590771080645 -0.053863988933871 -0.848408696935484 -0.871894660806452 -0.847941331758065 -0.730339512645161 -0.764143599258065 -0.730339512645161 -0.764143599258065 -0.789952194919355 -0.774730764112903 -0.710702823032258 -0.735237334790323 -0.85934920516129 -0.870428382096774 -0.771991741870968 -0.726741733064516 -0.806361679264516 -0.769892803451613 -0.728448235983871 -0.766921265520968 -0.779122994 -0.780748086117742 -0.856434860645161 -0.785484610080645 -0.781129141032258 -0.880798441451613 -0.767150125177419 -0.808257130806452 -0.786262939887097 -0.798160158016129 -0.767481552956452 -0.816923335548387 -0.755525951290323 -0.806134135935484 -0.763300213 -0.791466999467742 -0.790441296177419 -0.750157026048387 -0.869141515645161 -0.881453691935484
"14" 3 "SITTING" 0.313819973846154 0.0375808536465192 -0.1367937715 -0.611092467173077 -0.406130311090385 -0.376088919205769 0.508027995192308 -0.0223208876038462 0.137985418661538 -0.931264420576923 -0.793019594038462 -0.873316185961538 0.0848624455363462 -0.00284885439557692 -0.000103593545384617 -0.617496690153846 -0.579362793028846 -0.579472294519231 -0.00592086266346154 -0.0775388409692308 0.100047149071154 -0.717471449038461 -0.4645724095 -0.59838210195 -0.115337491615385 -0.0292555522269231 -0.0674193105846154 -0.708493438653846 -0.515889621042308 -0.732324899038462 -0.390034915057692 -0.477437138807692 -0.390034915057692 -0.477437138807692 -0.572567619442308 -0.539471156617308 -0.481500299755769 -0.480186112230769 -0.598889253332692 -0.53825811325 -0.613063089923077 -0.456172750846154 -0.450487393855769 -0.612065570769231 -0.423292462669231 -0.388977119136538 -0.635057823038462 -0.601498174173077 -0.570261317230769 -0.634161110807692 -0.584873080615385 -0.590101624532692 -0.654242770384615 -0.482105776096154 -0.60776477225 -0.738530122692308 -0.460081740757692 -0.633642288211538 -0.476859344157692 -0.56840440925 -0.526530359519231 -0.560680730776923 -0.494225144980769 -0.566342690653846 -0.565501127276923 -0.539970345557692
"15" 3 "STANDING" 0.269859747672131 -0.0115039380721311 -0.103971562136066 -0.947395798196721 -0.898623799508197 -0.89542609004918 0.964344509016393 -0.124564787721311 0.0167100403468852 -0.989023441967213 -0.966203520655738 -0.957077800819672 0.0714037765098361 0.0180887647655738 0.00451679393322951 -0.952438952622951 -0.953909394590164 -0.974456827868852 -0.0424159622704918 -0.0627804500114754 0.0733472430491803 -0.941393298360656 -0.92186465104918 -0.934959226721311 -0.101428456308197 -0.037431687335082 -0.0553639464655738 -0.962888885573771 -0.979756482131148 -0.96941169704918 -0.912272495737705 -0.900391635311475 -0.912272495737705 -0.900391635311475 -0.959706157540984 -0.95045113442623 -0.911637729983607 -0.913277860016393 -0.974453288196721 -0.975998825737705 -0.95049892147541 -0.921234471639344 -0.937879506065574 -0.946506773934426 -0.894078409836066 -0.884083662836066 -0.953957868032787 -0.955030826065574 -0.971237285245902 -0.95528374852459 -0.956025998852459 -0.976283708032787 -0.939368019180328 -0.953077142786885 -0.942347907540984 -0.942684337377049 -0.908691943557377 -0.938669640819672 -0.92125011147541 -0.905689197868852 -0.951382712131148 -0.948542428196721 -0.942889824262295 -0.910947816344262 -0.976831309344262 -0.976423013278689
"16" 3 "WALKING" 0.277172927068966 -0.0180052563637931 -0.107477366344828 -0.629444786965517 -0.5326852656 -0.704863680068965 0.601549013896552 0.0895497704655172 0.126200240427586 -0.971512333103448 -0.966367436206897 -0.957448105172414 0.0659589553793103 0.0301437445098276 0.0411556932958621 -0.636751421862069 -0.602162680572414 -0.796676103965517 -0.0633107791125862 -0.0515617512206897 0.0880132526672414 -0.733249014832759 -0.694440642242241 -0.689391083 -0.0717999378172414 -0.0346046085517241 -0.0619775202068965 -0.702415123344828 -0.761565786034483 -0.698549096189655 -0.59198382637931 -0.612966105337931 -0.59198382637931 -0.612966105337931 -0.655627458982759 -0.639437721431035 -0.634517461098276 -0.664080600568966 -0.736151950241379 -0.749603791465517 -0.62409933012069 -0.548847712482759 -0.728703942931034 -0.63251619482069 -0.55482899462069 -0.717040944310345 -0.652495062484483 -0.625725568125862 -0.781103256896552 -0.653351645568966 -0.603673340539655 -0.811112171034483 -0.678664051586207 -0.702311109186207 -0.647852253081034 -0.751892580712069 -0.693672333777586 -0.733619865 -0.60286281022069 -0.681727682172414 -0.625876052287931 -0.659272602517241 -0.681788582517241 -0.714349945 -0.756557064568966 -0.760223551568965
"17" 3 "WALKING_DOWNSTAIRS" 0.288191934285714 -0.0163126128061224 -0.10623686520551 -0.853942957918367 -0.815010848428571 -0.839677211081633 0.612557891428571 0.0745044870816327 0.0561972224489796 -0.976729280612245 -0.967313017346939 -0.96256403122449 0.0713765896326531 0.0062045136422449 -0.0137176884102041 -0.863154077959184 -0.855526776653061 -0.909656719591837 -0.0249345767319184 -0.0933536127346939 0.0841632692040816 -0.898541720408163 -0.885141948571429 -0.890663195510204 -0.0975119564897959 -0.0306971533061224 -0.0599053190671429 -0.911852400204082 -0.903782128367347 -0.922877206122449 -0.825852423983673 -0.844546429387755 -0.825852423983673 -0.844546429387755 -0.867073166916327 -0.866918711632653 -0.861294411857143 -0.886694495918367 -0.909928446938776 -0.906902034285714 -0.863365572734694 -0.827547270142857 -0.867501709 -0.850575093877551 -0.819997641877551 -0.837204191367347 -0.875126877269388 -0.869277881012245 -0.905834957755102 -0.863145892285714 -0.850651370618367 -0.912093333469388 -0.886059050714286 -0.888141824693878 -0.887328344081633 -0.902973010612245 -0.884468306530612 -0.90196614 -0.849360916204082 -0.865986870222449 -0.867237465795918 -0.866472524469388 -0.892252695714286 -0.904107331632653 -0.911230849795918 -0.908100818979592
"18" 3 "WALKING_UPSTAIRS" 0.277780631525424 -0.0183775837745763 -0.0978166502915254 -0.58488557169322 -0.357792084474576 -0.440570034915254 0.737990335084746 0.00157992914915254 -0.00910837558813559 -0.956802728135593 -0.923689154745763 -0.885502340338983 0.115658414779661 0.00532704145816949 -0.0246253216830508 -0.598644477684746 -0.509505828050847 -0.669762563576271 0.00933813724406779 -0.0702279541474576 0.0678532318661017 -0.714233721847458 -0.583982002867797 -0.516182691776271 -0.0880970057 -0.0756479321016949 -0.0974285463711864 -0.724117466949153 -0.711009949898305 -0.706186071186441 -0.450816995147458 -0.544873618233898 -0.450816995147458 -0.544873618233898 -0.553486095338983 -0.607391231274576 -0.497551560679661 -0.624319218677966 -0.702568010830508 -0.74983337620339 -0.613124009830509 -0.398552641067797 -0.538277577440678 -0.576447645305085 -0.379394777372881 -0.437245282857627 -0.624055443847458 -0.545057138771186 -0.653419987589831 -0.609144197525424 -0.505267231477966 -0.685530140067797 -0.660175097169492 -0.605829829745763 -0.529926066177966 -0.732855707355932 -0.577748672474576 -0.557905659508475 -0.523697131564407 -0.631947421379661 -0.571629856186441 -0.660156423372881 -0.656480772508475 -0.67064851059322 -0.735754004242373 -0.787209941694915
"19" 4 "LAYING" 0.266941846814815 -0.0203297955055556 -0.111077910351852 -0.594422720518519 -0.399258591703704 -0.612662060555556 0.77621870037037 -0.0455994043703704 0.0439941902592593 -0.965357816851852 -0.959434739444444 -0.950028283703704 0.0767924459296296 -0.0339685007703704 0.00901589144683333 -0.644136587694444 -0.546968656648148 -0.723847251851852 0.0166244413814815 -0.110752182462963 0.0713857427351852 -0.697888569074074 -0.615417091525741 -0.566604832507407 -0.100826857296296 -0.0563814397037037 -0.0773153034166667 -0.713467423111111 -0.704934796111111 -0.672976046512963 -0.516769854848148 -0.576470419592593 -0.516769854848148 -0.576470419592593 -0.625105718574074 -0.596857962759259 -0.533895573648148 -0.616505057277778 -0.703375479111111 -0.714531369444444 -0.609575468601852 -0.437872781314815 -0.632434993148148 -0.589652620887037 -0.418207852590741 -0.632590580925926 -0.662742004074074 -0.572796325207407 -0.706446826666667 -0.656952010407407 -0.549617269796296 -0.739866319074074 -0.641790573203704 -0.623340283203704 -0.559427550398148 -0.716929114444444 -0.615599988444444 -0.610382778055556 -0.556466170411111 -0.655025869314815 -0.593180256611111 -0.604407313168518 -0.648243908222222 -0.662583420074074 -0.717651591037037 -0.731186690357407
"20" 4 "SITTING" 0.277095283 -0.0188878211438 -0.10780369898 -0.52908111862 -0.4807193847 -0.61185571336 0.70652509 -0.0839290156 0.0048316168374 -0.970321415 -0.9491257906 -0.9410196252 0.084292675842 -0.00360182895962 0.018655747438 -0.589788188646 -0.5820151402 -0.7537824486 -0.091712819614 -0.028038521122 0.129681132668 -0.65732895094 -0.706936539 -0.59547972686 -0.067566587864 -0.048083100224 -0.052559277942 -0.69211718516 -0.7928729082 -0.7192570534 -0.49673137038 -0.5174020181 -0.49673137038 -0.5174020181 -0.6162082419 -0.59263463394 -0.558281893598 -0.63903924702 -0.7523014466 -0.780493798 -0.56314756602 -0.5022311767 -0.6563936706 -0.51758161715 -0.50367980744 -0.62059994508 -0.60127961404 -0.59568783916 -0.7295815768 -0.61489368256 -0.59666640612 -0.7770743286 -0.58557115464 -0.714279714 -0.60312882602 -0.68195790892 -0.7061794082 -0.6328803816 -0.5169516583 -0.593012620154 -0.580421777536 -0.611061193812 -0.6844237114 -0.67306913208 -0.7812103552 -0.7954204472
"21" 4 "STANDING" 0.274455643392857 -0.0229365022424464 -0.117603812910714 -0.5554558591 -0.499220977164286 -0.604561249555357 0.569768139821429 0.0341649142125 0.152897490517857 -0.947407729285714 -0.912809999285714 -0.927926613946429 0.108084101285714 0.015598586375 0.00361342650535714 -0.587281991232143 -0.605335478517857 -0.77602198875 -0.0490100656785714 -0.06209089005 0.0896456242875 -0.675362603571429 -0.742363668571429 -0.637448404983214 -0.108427559714286 -0.052241715775 -0.0461471718660714 -0.724207226678571 -0.83444374375 -0.717060245107143 -0.509440638625821 -0.53599423275 -0.509440638625821 -0.53599423275 -0.623676503089286 -0.602275379214286 -0.577732971282143 -0.648625257857143 -0.781005879464286 -0.795701444464286 -0.584277002392857 -0.534001352360714 -0.668556448071429 -0.546126165207143 -0.516860855446429 -0.602524184144643 -0.6165531214875 -0.629386435375 -0.757961696964286 -0.59497102122125 -0.606564789648214 -0.792662770178571 -0.63368213875 -0.762160871428571 -0.623565924583929 -0.691511683571429 -0.734946736803571 -0.680378216214286 -0.538897920335714 -0.609602365767857 -0.595861510785714 -0.613463568821429 -0.699460797696429 -0.679297689642857 -0.796072141892857 -0.810569310357143
"22" 4 "WALKING" 0.277131753966667 -0.0200267096865 -0.1164542038 -0.669185622533333 -0.585851824943333 -0.639761917866667 0.684110276166667 0.0597523557 0.095419461565 -0.976560019833333 -0.962050676333333 -0.947865738833333 0.0553132835921667 0.00116466418666667 0.005726211465 -0.68897885924 -0.636611992583333 -0.74431048565 -0.0369148153778333 -0.0749893337121667 0.0902637745368333 -0.71332138305 -0.7077182549 -0.735121902333333 -0.1052418225821 -0.0371714174966667 -0.0523152847546667 -0.695267370173333 -0.740692071353333 -0.755048998823333 -0.619611947241667 -0.627404366283333 -0.619611947241667 -0.627404366283333 -0.683572455662167 -0.630823430846667 -0.6541962946 -0.664210303183333 -0.743410873266667 -0.7193435296 -0.6780151352 -0.595973187483333 -0.669900379896667 -0.666437937103333 -0.607085721116667 -0.652123949221667 -0.706105592583333 -0.659783485605 -0.726848600748333 -0.698989767033333 -0.636352069866667 -0.760345282666667 -0.6560270065 -0.6964093901 -0.704787908633333 -0.733253800116667 -0.718542809566667 -0.771466635166667 -0.612015878325 -0.694663833233333 -0.634487971521667 -0.629181468416667 -0.679484613883333 -0.713503538816667 -0.730368059958333 -0.725370975793333
"23" 4 "WALKING_DOWNSTAIRS" 0.275825538666667 -0.0155794274415556 -0.10819970764 -0.769554329111111 -0.7239905672 -0.799729543377778 0.475937992666667 0.191914832666667 0.256923197155556 -0.981025456666667 -0.976384824222222 -0.968409660444444 0.0971116607111111 -0.0102437344633333 0.0147906571002222 -0.789723361133333 -0.781224257711111 -0.876276493844444 -0.0284573991036533 -0.0870603513555556 0.0889609315111111 -0.839450498 -0.855496880888889 -0.822605593333333 -0.113184397133333 -0.0310077933666667 -0.0452298226628889 -0.849624245333333 -0.905176713333333 -0.872921264222222 -0.744968516511111 -0.773712482111111 -0.744968516511111 -0.773712482111111 -0.806501269088889 -0.787142028533333 -0.7977962192 -0.826443495111111 -0.885919689111111 -0.893579433333333 -0.797994532822222 -0.743605844248889 -0.828216074511111 -0.760409240422222 -0.731466219955556 -0.800159198244444 -0.807003091888889 -0.789916005822222 -0.865602434688889 -0.791193014377778 -0.786870195688889 -0.885536814 -0.812203187777778 -0.861486800444444 -0.814850516666667 -0.848924258 -0.853752196444444 -0.842062426222222 -0.775335343111111 -0.808269335133333 -0.787797644577778 -0.787244274755556 -0.847916500666667 -0.842783918222222 -0.895815462222222 -0.898636084444444
"24" 4 "WALKING_UPSTAIRS" 0.276754947884615 -0.0193908249467308 -0.107150344230769 -0.648085135153846 -0.494882407969231 -0.670542808653846 0.561897036923077 0.16284945445 0.148452510961538 -0.966183085769231 -0.963261565576923 -0.948641958653846 0.0753045886942308 0.0160091622717308 -0.00190479299596154 -0.675837677596154 -0.585489824615385 -0.824660994423077 -0.0311491020576923 -0.0538243252384615 0.114764202790385 -0.773798957307692 -0.676850891423077 -0.666470658846154 -0.110838900867308 -0.0484644147480769 -0.0525030035788462 -0.775882324807692 -0.838999966730769 -0.764528433173077 -0.580680647942308 -0.644968506769231 -0.580680647942308 -0.644968506769231 -0.674555310019231 -0.662279704288462 -0.635567372884615 -0.700399465423077 -0.803845434230769 -0.840463157884615 -0.657027903986538 -0.521857108421154 -0.737710647942308 -0.646079762730769 -0.513628493580769 -0.663259927692308 -0.692341521730769 -0.615830721096154 -0.806518383480769 -0.688146855548077 -0.580183279180769 -0.841702618076923 -0.733652914230769 -0.744549037961538 -0.663665533519231 -0.787974010192308 -0.645417476346154 -0.699193570769231 -0.640858721192308 -0.702943464442308 -0.659663066557692 -0.667842629711539 -0.747544642715385 -0.721664051040769 -0.841815443269231 -0.850059573461538
"25" 5 "LAYING" 0.273211621538462 -0.0151978758288462 -0.106997109192308 -0.740876732696154 -0.569920742692308 -0.720237429769231 0.662828026346154 0.0681854339615385 0.06634668325 -0.985323960192308 -0.975169678846154 -0.964717269423077 0.0789012779807692 -0.0045407676526923 -0.0294163843200923 -0.725719132846154 -0.658716531171154 -0.8094426455 -0.0596102032615385 -0.0535836894807692 0.102135429673077 -0.772994650173077 -0.730172008673077 -0.713749906846154 -0.0913173990942308 -0.0332160851923077 -0.0503944327288462 -0.786417720576923 -0.786374262019231 -0.789690865153846 -0.672324439096154 -0.706839226807692 -0.672324439096154 -0.706839226807692 -0.722827562565385 -0.696972484134615 -0.688023583976923 -0.716271968826538 -0.791081485788461 -0.782193409384615 -0.735715375615385 -0.591199068846154 -0.747277224442308 -0.744489054423077 -0.586369454230769 -0.728115082711538 -0.739972694419231 -0.678959726407692 -0.796306992538461 -0.735644738365385 -0.659651276557692 -0.821129285980769 -0.740018926405769 -0.735714203711539 -0.705029718461539 -0.784884518788462 -0.730120550461538 -0.743475388769231 -0.688894906519231 -0.765226395442308 -0.691828248653846 -0.706029769519231 -0.739318948711538 -0.750128326153846 -0.790078709807692 -0.787531269557692
"26" 5 "SITTING" 0.282600379545455 -0.0222457230181818 -0.110215836840909 -0.785769263754545 -0.736725418004545 -0.74603681475 0.687427271136364 0.105370115590909 0.226425776623409 -0.968562530909091 -0.967598993636364 -0.958663136136364 0.0865000609772727 -0.003050827975 -0.0342723992190909 -0.831275857045455 -0.821548759090909 -0.85697008025 -0.0255359393768182 -0.0761728937727273 0.0846583739772727 -0.870045525681818 -0.828174336363636 -0.775721929886364 -0.0891963988409091 -0.0525889215468182 -0.0502528720454545 -0.889179760909091 -0.875289511818182 -0.890099531818182 -0.739624719568182 -0.794621266454545 -0.739624719568182 -0.794621266454545 -0.8261329575 -0.825114789545455 -0.769951118625 -0.808154821 -0.882321438409091 -0.879108796545455 -0.809907895636364 -0.765822202636364 -0.791390108918182 -0.777711821727273 -0.738508960528636 -0.742188191068182 -0.838087598636364 -0.825002273636364 -0.8481436675 -0.839577579772727 -0.830674931590909 -0.864379668704545 -0.849803823636364 -0.835862085477273 -0.81738779375 -0.877196919545455 -0.825122975681818 -0.785201437545455 -0.800246017318182 -0.823749982272727 -0.819135298409091 -0.833697516590909 -0.835405605684091 -0.825193526818182 -0.880072974613636 -0.886804284318182
"27" 5 "STANDING" 0.269517190642857 -0.0274609643821429 -0.0969593986857143 -0.133698683567857 -0.0839726084214286 -0.0875252314160714 0.945170048928571 -0.170758014517857 0.0108670888353571 -0.954145789107143 -0.912040784642857 -0.8576456125 0.0850458349660714 0.00439741024821429 -0.00686202234642857 -0.304358706658929 -0.321288337214286 -0.619535676785714 0.0708270349285714 -0.128202627930357 0.0818447232392857 -0.381596524785714 -0.207950435375 -0.280045603321429 -0.0909122798928571 -0.0854125104455357 -0.0499335344767857 -0.5603987415 -0.6975752575 -0.54618899375 -0.0384189954821429 -0.122675629094643 -0.0384189954821429 -0.122675629094643 -0.381338953728571 -0.293616968008929 -0.0933143198625 -0.216017241 -0.62686070625 -0.680418277142857 -0.175828509466071 -0.1215215555 -0.319825397982143 -0.119316239892857 -0.1303609219125 -0.0538700679464286 -0.31397406255 -0.337654899553571 -0.577449516607143 -0.358231856678571 -0.351202351957143 -0.661071380357143 -0.363085076503571 -0.393220194285714 -0.285063466642857 -0.396838800285714 -0.125190138142857 -0.348317704607143 -0.1503923141125 -0.245812587913571 -0.275403741148214 -0.323526998125 -0.409526504696429 -0.2368820128875 -0.681428992857143 -0.702929731428571
"28" 5 "WALKING" 0.278522765910714 -0.0132840500246429 -0.105837041314679 -0.634097678375 -0.486852692232143 -0.663786483025 0.583939444803571 0.0883808776410714 0.109973556 -0.956893573214286 -0.952473448214286 -0.932333971071429 0.0523672950801786 0.00690259009053571 0.000189512763749999 -0.628214618339286 -0.547225772858929 -0.802145472142857 -0.0350248840785714 -0.0559122373571429 0.0950548623964286 -0.741191560357143 -0.679742465553571 -0.69332581 -0.0834483687642857 -0.0379101351910714 -0.0364332409094643 -0.689229341517857 -0.763243942035714 -0.703528211142857 -0.574519159660714 -0.587580536553571 -0.574519159660714 -0.587580536553571 -0.642621339696429 -0.604000022255357 -0.643137442946429 -0.672206510641071 -0.738712801607143 -0.745279425553571 -0.612723839428571 -0.506806000957143 -0.708356826017857 -0.643746644071429 -0.509854824835714 -0.667864081589286 -0.644655384178571 -0.584685670161429 -0.788995704642857 -0.644575313892857 -0.537158644625 -0.813699200357143 -0.681557592857143 -0.695481616232143 -0.646659456803571 -0.76125999125 -0.674462871641071 -0.738999495178571 -0.590736582 -0.65223719725 -0.60284423 -0.608102231810714 -0.698134577142857 -0.71393286975 -0.753135381125 -0.753719657803571
"29" 5 "WALKING_DOWNSTAIRS" 0.267335811851064 -0.0210205914404255 -0.116002153023404 -0.822729741508511 -0.761147897659574 -0.841947332765957 0.515991571276596 0.077384711893617 0.229124359404255 -0.976196258085106 -0.967107465106383 -0.956218839574468 0.0844418100638298 0.0227843211057447 -0.00755091925955319 -0.841945096914894 -0.816079545723404 -0.899818436595745 -0.044461143193617 -0.0696900977787234 0.0745931791276596 -0.848417179574468 -0.876899515744681 -0.829057300574468 -0.0912448740212766 -0.0378663918761702 -0.0578627085702128 -0.876230221702128 -0.919138604893617 -0.893700477553191 -0.789656742941277 -0.825551143457447 -0.789656742941277 -0.825551143457447 -0.844337543521277 -0.841002397446808 -0.809666372787234 -0.837140912978723 -0.903036986531915 -0.913934168510638 -0.840235131702128 -0.776450575574468 -0.861941347084043 -0.816571870574468 -0.768082240276596 -0.843949137021277 -0.85104501 -0.826767454382979 -0.890500799404255 -0.84695440117234 -0.816925288085106 -0.907838895106383 -0.835181976340426 -0.882504184276596 -0.838365309382979 -0.854010743829787 -0.875046182978723 -0.843117095085106 -0.816791932148936 -0.859070466595745 -0.838282881765957 -0.846910336382979 -0.86044842787234 -0.849986323617021 -0.915118636808511 -0.918809540425532
"30" 5 "WALKING_UPSTAIRS" 0.282823424255319 -0.0199896545425532 -0.102484316468085 -0.769618376340426 -0.661463012680851 -0.69366005832617 0.707686641914894 -0.00141181974468085 0.0174623110425532 -0.965703706808511 -0.96109203212766 -0.948663167702128 0.0685258781382979 0.0105314527748936 -0.026418735967234 -0.796408201276596 -0.759119727978723 -0.844359490425532 -0.030740675872766 -0.0846349749361702 0.0938144988085106 -0.841831952553192 -0.758318932361702 -0.741400762553192 -0.0933009840425532 -0.0463523067340426 -0.0685058094234043 -0.864666132978723 -0.873353669468085 -0.829999424893617 -0.710245685297872 -0.731623374212766 -0.710245685297872 -0.731623374212766 -0.786692501276596 -0.791249125425532 -0.729941314978723 -0.768737953404255 -0.857908956148936 -0.882256533276596 -0.772577921617021 -0.691749222106383 -0.75458093006383 -0.769737137638298 -0.668311112489362 -0.688024899510638 -0.80489753212766 -0.769183272797872 -0.826215344468085 -0.805938834255319 -0.765180328297872 -0.861352034659574 -0.820032236808511 -0.794120435808511 -0.739053847021277 -0.849628893829787 -0.742759495331915 -0.766592588893617 -0.73591103887234 -0.771707302170213 -0.785620661595745 -0.799710906276596 -0.800533622340426 -0.788473606170213 -0.879828126702128 -0.893671627212766
"31" 6 "LAYING" 0.272959528070175 -0.0226059926438596 -0.108568888210526 -0.42515159422807 -0.343394829350877 -0.456439646192982 0.844696195263158 -0.218060452385965 -0.0416291707649123 -0.969742719122807 -0.959441263508772 -0.944819075614035 0.0771709157894737 0.00253585938789474 0.018888119622807 -0.458371450385965 -0.452563956964737 -0.657313353280702 -0.0519773718070175 -0.0387855215315789 0.116988142847368 -0.628805876140351 -0.491521665140351 -0.452671934403509 -0.0903043952877193 -0.0516541632614035 -0.0436414266666667 -0.649911359298246 -0.673731102789474 -0.620689458105263 -0.362610649847368 -0.452289886807018 -0.362610649847368 -0.452289886807018 -0.490400322508772 -0.451729265408772 -0.413775762115789 -0.550041596207719 -0.651348213684211 -0.688456173885965 -0.432553765736842 -0.359082409929825 -0.526678001494737 -0.423510892421053 -0.378385065140351 -0.466962339590702 -0.483247317614035 -0.473366180192982 -0.626626711210526 -0.48165688915614 -0.467481331708772 -0.686626363333333 -0.566801910298246 -0.544713427964912 -0.444913943121053 -0.650772447017544 -0.46958585877193 -0.50646706994386 -0.431196979824561 -0.551192822736842 -0.442465042092982 -0.468082612564386 -0.577608048403509 -0.612055833157895 -0.684978135138597 -0.715750234614035
